ID,Vacancy_name,Salary,Experience,Company_name,Location
1476,Electrical Design Engineer,,Опыт 3-6 лет,ТОО Hydroserv Central Asia,Алматы
1477,CX Исследователь Middle,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
1478,Главный специалист (бизнес аналитик) в Управление развития инновационных проектов,,Опыт 3-6 лет,АО «Freedom Bank Kazakhstan»,Алматы
1479,Аналитик-тестировщик 1С,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
1480,SMM-менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО ASIAN DEVELOPMENT COMPANY (ADC),Алматы
1481,Руководитель проектов (R1.Lab),,Опыт 1-3 года,ООО Проектное бюро R1,Алматы
1482,Заведующая/заведующий по хозяйственной части,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО VK development group,Усть-Каменогорск
1483,Системный аналитик,,Опыт 1-3 года,АО Home Credit Bank,Алматы
1484,Менеджер по продажам \Sales,120 000 – 170 000 ₽ на руки,Опыт 3-6 лет,Xiaomi,Алматы
1485,IT менеджер,,Опыт 1-3 года,ТОО Tau Development,Алматы
1486,Машинист на мостовой кран (завод ModeX),до 350 000 ₸ на руки,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1487,Начальник строительного участка,,Опыт 3-6 лет,ТОО Konstrukt (project and development group),Атырау
1488,Oracle DBA Consultant,,Опыт более 6 лет,ТОО ОВ КАЗАХСТАН,Алматы
1489,Оператор контакт-центра (с удаленным форматом работы),,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1490,Оператор контакт-центра (с удаленным форматом работы),,Опыт 1-3 года,ЧК BI Development Ltd.,Алматы
1491,Инженер по качеству в Департамент карточного процессинга,,Опыт 1-3 года,АО «Freedom Bank Kazakhstan»,Алматы
1492,IT Manager,,Опыт более 6 лет,ТОО Лореаль Казахстан,Алматы
1493,Оператор контакт-центра (с удаленным форматом работы),,Опыт 1-3 года,ЧК BI Development Ltd.,Шымкент
1494,Финансовый менеджер в ГК Shymbulak,,Опыт 3-6 лет,ТОО Chimbulak Development,Алматы
1495,L&D Manager,,Опыт 3-6 лет,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
1496,Product manager в залоговое кредитование,,Опыт 3-6 лет,АО Банк ЦентрКредит,Алматы
1497,Digital Marketing & Communications Specialist (fluent English),,Опыт 1-3 года,ТОО KPMG,Астана
1498,QA Engineer,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1499,Оператор колл-центра (удаленно),от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Астана
1500,Digital Marketing & Communications Specialist (fluent English),,Опыт 1-3 года,ТОО KPMG,Алматы
1501,"Senior Consultant (Treasury), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Астана
1502,"Senior Consultant (Treasury), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Алматы
1503,Applicant Support Specialist,до 900 € на руки,Опыт 1-3 года,Дартс рекрутинг сервисез,Астана
1504,Системный аналитик в OMNI CRM,,Опыт 3-6 лет,АО Kcell,Алматы
1505,Manager Digital Capabilities KZ&CAS,,Опыт более 6 лет,ТОО Филип Моррис Казахстан,Алматы
1506,Специалист по референсам,от 350 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1507,Тестировщик в Управление развития мобильного банкинга,,Опыт 1-3 года,АО «Freedom Bank Kazakhstan»,Алматы
1508,Group Tax Reporting Accountant,,Опыт более 6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
1509,Консультант/Senior Data Consultant,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Datanomix.pro,Астана
1510,Lead UX/UI-дизайнер,,Опыт более 6 лет,ЧК BI Development Ltd.,Астана
1511,Консультант/Senior Data Consultant,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Datanomix.pro,Алматы
1512,Global Support Representative,до 1 100 € на руки,Опыт 1-3 года,Дартс рекрутинг сервисез,Астана
1513,Монтажник слаботочных систем,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Коркем Телеком,Астана
1514,Senior C++/Python Software Engineer (Engine),,Опыт 3-6 лет,ТОО Playrix,Астана
1515,Старший продуктовый дизайнер,от 600 000 ₸ на руки,Опыт 3-6 лет,Teez,Алматы
1516,Специалист службы поддержки первой линии,,Опыт 1-3 года,ТОО BTS Digital,Алматы
1517,Куратор/Координатор проекта,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Bilim Land (Bilim Media Group),Алматы
1518,Бизнес-аналитик,,Опыт 3-6 лет,ТОО Центр стратегических инициатив,Астана
1519,Talent Acquisition Partner,,Опыт более 6 лет,"ТОО Wabtec Corporation, ТМ (Филиал компании «Транспортейшн Глоубэл Эл-Эл-Си»в Республике Казахстан)",Астана
1520,Consumer Insights Lead KZ & CAS,,Опыт 3-6 лет,ТОО Филип Моррис Казахстан,Алматы
1521,Senior C++ Software Engineer (Tools),,Опыт более 6 лет,ТОО Playrix,Астана
1522,HR Administration Supervisor,,Опыт 3-6 лет,ТОО KPMG,Алматы
1523,Ведущий разработчик C/C++,800 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ООО Мальт Систем,Алматы
1524,Специалист по подбору персонала,до 350 000 ₸ на руки,Опыт 1-3 года,ТОО VK development group,Усть-Каменогорск
1525,Бухгалтер по банку,400 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО Chimbulak Development,Алматы
1526,Senior Auditor - Audit & Assurance Department - RES,,Опыт 3-6 лет,Deloitte DKU,Алматы
1527,"Associate, M&A group, Deal Advisory Department",,Опыт 3-6 лет,ТОО KPMG,Алматы
1528,Начальник строительного участка,500 000 – 650 000 ₸ на руки,Опыт более 6 лет,ТОО Konstrukt (project and development group),Атырау
1529,"Associate, M&A group, Deal Advisory Department",,Опыт 3-6 лет,ТОО KPMG,Астана
1530,Менеджер по продажам в телемаркетинг,220 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Capital Invest Construction,Шымкент
1531,Lead C++ Software Engineer (Gameplay),,Опыт более 6 лет,ТОО Playrix,Астана
1532,Инженер по продажам,550 000 – 650 000 ₸ на руки,Опыт 3-6 лет,ТОО DARA esep,Актау
1533,Ведущий специалист Отдел бизнес анализа,до 500 000 ₸ до вычета налогов,Опыт 1-3 года,"Евразийский банк, АО",Алматы
1534,"Intern, GMS - Tax Department (Astana/Almaty)",,Без опыта,ТОО KPMG,Алматы
1535,Senior C++ Software Engineer (Gameplay),,Опыт 3-6 лет,ТОО Playrix,Астана
1536,Brand Supervisor,,Опыт 3-6 лет,АО ИП Эфес Казахстан,Алматы
1537,General Management Assistant,,Опыт 1-3 года,ТОО Alstom,Астана
1538,Senior Unity Software Engineer (Gameplay),,Опыт 3-6 лет,ТОО Playrix,Астана
1539,"FP&A Junior Consultant (Financial Planning & Analysis), Consulting Department",,Опыт 1-3 года,ТОО KPMG,Астана
1540,"Teaching Assistant (grade 12), Chemical and Materials Engineering Department, School of Engineering",,Опыт 3-6 лет,Nazarbayev University,Астана
1541,Backend Developer (Java),300 000 – 800 000 ₸ на руки,Без опыта,ТОО INTELLIMARKET,Алматы
1542,Business & Systems Analyst,300 000 – 600 000 ₸ на руки,Без опыта,ТОО INTELLIMARKET,Алматы
1543,Junior Accountant / Младший бухгалтер,,Опыт 1-3 года,ТОО Crowe Outsourcing KZ (Кроу Аутсорсинг КЗ),Алматы
1544,Руководитель группы обработки фотографий,от 500 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1545,Мойщик посуды,130 000 – 130 000 ₸ на руки,Без опыта,ТОО ATB Development (ЭйТиБи Депелопмент),Атырау
1546,Ревизор контрольно-ревизионного отдела,250 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ATB Development (ЭйТиБи Депелопмент),Атырау
1547,Senior consultant in Audit Department,,Опыт 3-6 лет,ТОО EY (Ernst & Young),Астана
1548,"Senior Associate to Forensic team, Advisory",,Опыт 3-6 лет,PricewaterhouseCoopers,Алматы
1549,Mobile Developer (FlutterFlow),300 000 – 800 000 ₸ на руки,Без опыта,ТОО INTELLIMARKET,Алматы
1550,"Key account manager Central Asia Astana (International company, complete bathroom solutions)",,Опыт 3-6 лет,ТОО OPTIMUM Recruitment&Executive search,Астана
1551,Business Excellence Head,,Опыт 3-6 лет,TEVA,Алматы
1552,Sales Manager,,Опыт 1-3 года,ТОО Апплайд Технолоджиз Инкорпорэйтид (Казах),Алматы
1553,Грузчик,215 000 – 215 000 ₸ на руки,Без опыта,Teez,Караганда
1554,PHP-разработчик,,Опыт более 6 лет,ТОО Pro Target,Алматы
1555,Старший консультант (услуги для бизнеса - аутсорсинг бухгалтерской и налоговой функции),,Опыт 3-6 лет,PricewaterhouseCoopers,Астана
1556,JavaScript Trainee,,Без опыта,Andersen,Алматы
1557,Старший консультант (услуги для бизнеса - аутсорсинг бухгалтерской и налоговой функции),,Опыт 3-6 лет,PricewaterhouseCoopers,Алматы
1558,Guest Experience Expert Supervisor / Lobby Ambassador,,Опыт 1-3 года,The St. Regis Astana,Астана
1559,JavaScript Trainee,,Без опыта,Andersen,Астана
1560,Associate/Senior Associate in Treasury & Commodities team,,Опыт 3-6 лет,PricewaterhouseCoopers,Астана
1561,Reservation Supervisor (Maternity Cover),,Опыт 3-6 лет,The St. Regis Astana,Астана
1562,JavaScript Trainee,,Без опыта,Andersen,Шымкент
1563,Frontend-разработчик (Angular),700 000 – 800 000 ₸ на руки,Опыт 3-6 лет,talent U,Алматы
1564,Mechanical Engineer,,Опыт 1-3 года,"Международный Аэропорт Алматы, АО",Алматы
1565,Кладовщик,от 230 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1566,Key Account Manager,,Опыт 1-3 года,ТОО Smart Solutions Personnel,Алматы
1567,Middle PHP-разработчик,,Опыт 1-3 года,ТОО Компания ЭВРИКА,Шымкент
1568,HR менеджер,,Опыт более 6 лет,ТОО VK development group,Усть-Каменогорск
1569,Руководитель группы предметной съемки,от 500 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1570,Бухгалтер,,Опыт 3-6 лет,ТОО Tau Development,Алматы
1571,Универсальный сотрудник склада,от 230 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1572,Разработчик Oracle Fusion (ERP),,Опыт 3-6 лет,"Beeline, ТМ",Алматы
1573,Техник-программист,от 140 000 ₸ до вычета налогов,Опыт 1-3 года,"КГУ ЦЕНТР РАЗВИТИЯ ИНФОРМАТИЗАЦИИ ПАВЛОДАРСКОЙ ОБЛАСТИ УПРАВЛЕНИЯ ЦИФРОВЫХ ТЕХНОЛОГИЙ ПАВЛОДАРСКОЙ ОБЛАСТИ, АКИМАТА ПАВЛОДАРСКОЙ ОБЛАСТИ",Павлодар
1574,Power Apps Developer,,Опыт 1-3 года,Itransition,Астана
1575,Логист-водитель,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Коркем Телеком,Астана
1576,Middle Front-end разработчик (Vue.js),,Опыт 1-3 года,АО TECHNODOM Operator (Технодом Оператор),Алматы
1577,Executive Sous Chef / Заместитель шеф-повара,,Опыт более 6 лет,ТОО Rixos Almaty (ТОО Solis ltd),Алматы
1578,1С разработчик,,Опыт 3-6 лет,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT,Алматы
1579,Senior PHP Developer,,Опыт 3-6 лет,Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис),Павлодар
1580,Brand Communication Executive,,Опыт 3-6 лет,LC Waikiki,Алматы
1581,Front Desk Agent (Ресепшен),200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Азия-Лайн,Астана
1582,SQL Developer,,Опыт 3-6 лет,АО Kcell,Алматы
1583,Оператор колл-центра,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Семей
1584,Senior Java Developer,,Опыт 3-6 лет,Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис),Астана
1585,PHP разработчик (Symfony / Laravel),,Опыт 1-3 года,ООО Резольвента,Астана
1586,Начальник IT отдела,600 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО BP Contact,Алматы
1587,Senior Java Developer,,Опыт 3-6 лет,Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис),Павлодар
1588,Специалист технической поддержки,,Опыт 1-3 года,ТОО Карагандинский фармацевтический комплекс,Караганда
1589,Senior Java Developer,,Опыт 3-6 лет,Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис),Алматы
1590,Разработчик BPM (ELMA),,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
1591,С/С++ developer (Middle),1 100 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,Центр анализа и расследования кибер атак,Астана
1592,Tech Lead / Architect,,Опыт более 6 лет,ТОО Фарэл Софтвейр Казахстан,Алматы
1593,Backeder NodeJS (Realtime API боты - голосовое взаимодействие),100 000 – 150 000 ₽ на руки,Опыт 1-3 года,ООО ИнтеллектДиалог,Алматы
1594,"Power BI разработчик/аналитик в IT Startup ""Резиденты Astana Hub""",80 000 – 120 000 ₽ на руки,Опыт 3-6 лет,ООО ИнтеллектДиалог,Алматы
1595,Middle С++ developer (Linux/Qt),800 000 – 1 100 000 ₸ на руки,Опыт 1-3 года,Центр анализа и расследования кибер атак,Астана
1596,Senior Data Software Engineer (Big Data),,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Астана
1597,Senior Data Software Engineer (Big Data),,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Алматы
1598,Senior Data Scientist,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Астана
1599,Senior Data Scientist,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Алматы
1600,Fullstack разработчика (Next.js + Strapi or Django),,Опыт 1-3 года,Частная компания Akhter Studios Ltd.,Алматы
1601,Разработчик С++,300 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО «Научно-Исследовательская Лаборатория «Гамма Технологии»,Алматы
1602,Material Planner,,Без опыта,ТОО Alstom,Астана
1603,Senior Golang разработчик,,Опыт 1-3 года,Частная компания Citix Ltd.,Алматы
1604,Java-разработчик,1 100 000 – 1 300 000 ₸ на руки,Опыт 3-6 лет,АО Kolesa (АО Колеса),Алматы
1605,C# Продакт Разработчик Трейдинг (Удаленно),150 000 – 300 000 ₽ на руки,Опыт 3-6 лет,LATOKEN,Алматы
1606,Head of Development,,Опыт более 6 лет,Продуктовая IT-компания (SaaS),Алматы
1607,IOS разработчик (Middle/Senior),,Опыт 3-6 лет,RedLab,Астана
1608,Project Control Manager-s Assistant,,Опыт 3-6 лет,ТОО Bolashak Atyrau,Алматы
1609,Разработчик CRM Creatio,,Опыт 1-3 года,АО Жилищный строительный сберегательный банк Отбасы банк,Алматы
1610,IOS разработчик (Middle/Senior),,Опыт более 6 лет,RedLab,Алматы
1611,PHP-разработчик,400 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО «Научно-Исследовательская Лаборатория «Гамма Технологии»,Алматы
1612,IOS разработчик (Middle/Senior),,Опыт более 6 лет,RedLab,Астана
1613,Procurement Manager,,Опыт 3-6 лет,"Международный Аэропорт Алматы, АО",Алматы
1614,Продакт Разработчик Growth React/Node.js Full stack (Удаленно),2 500 – 3 200 $ на руки,Опыт 3-6 лет,LATOKEN,Алматы
1615,Генеральный директор онлайн-университета EdCrunch Academy,от 2 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО AMANSULTAN,Астана
1616,Разработчик CRM Creatio,,Опыт 3-6 лет,ТОО Моторная компания Астана-Моторс,Алматы
1617,Бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО AETS / Атырауэнерготехсервис,Атырау
1618,Business Development Manager,,Опыт 3-6 лет,ТОО TargetAI Limited,Астана
1619,System Analysis Trainee,,Без опыта,Andersen,Астана
1620,1С разработчик (уровень Senior; удаленная работа),,Опыт 3-6 лет,ТОО М-Ломбард,Алматы
1621,1С разработчик (уровень Middle удаленная работа),,Опыт 3-6 лет,ТОО М-Ломбард,Алматы
1622,Продуктовый дизайнер (Remote),,Опыт 1-3 года,ООО Ре-Сим,Алматы
1623,Tax Operational Data Specialist,,Опыт 1-3 года,ТОО EY (Ernst & Young),Астана
1624,Full-Stack/Front-End разработчик для разработки интерактивного конструктора кастомизации устройств,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Trip Market Group,Астана
1625,Менеджер по продажам B2B в HR-Tech с ростом до РОПа за 9 месяцев,800 000 – 1 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО SoBes,Алматы
1626,Ведущий разработчик развития и поддержки вспомогательных ИС,,Опыт 1-3 года,АО Жилищный строительный сберегательный банк Отбасы банк,Алматы
1627,Product Designer в Avtoelon.uz,650 000 – 1 100 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
1628,Full-Stack/Front-End разработчик для разработки интерактивного конструктора кастомизации устройств,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Trip Market Group,Алматы
1629,Marketing Analyst,,Опыт 1-3 года,ТОО G5EN KAZ,Алматы
1630,Frontend разработчки (React.js),до 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Tredo,Алматы
1631,Сетевой инженер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1632,Руководитель отдела продаж в B2B HR-tech,800 000 – 1 200 000 ₸ на руки,Опыт 1-3 года,ТОО SoBes,Алматы
1633,Intern/С1 (Programmer)- Actuary group-Audit & Assurance Department,,Без опыта,Deloitte DKU,Алматы
1634,Разработчик аналитических систем,,Опыт 1-3 года,АО Жилищный строительный сберегательный банк Отбасы банк,Алматы
1635,Associate to Legal Consulting (Astana),,Без опыта,PricewaterhouseCoopers,Астана
1636,Преподаватель по frontend разработке,,Опыт 1-3 года,ТОО Advance Academy,Шымкент
1637,Associate to Legal Consulting (Almaty),,Без опыта,PricewaterhouseCoopers,Алматы
1638,Middle Node.JS Developer,,Опыт 1-3 года,International CPaaS Provider,Алматы
1639,Frontend-разработчик,400 000 – 550 000 ₸ на руки,Опыт 1-3 года,ТОО VENDER,Алматы
1640,Chief Operation Officer (Sri Lanka),,Опыт 3-6 лет,ТОО МФО Credit365 Kazakhstan (Кредит 365 Казахстан),Астана
1641,Разработчик Google Apps Script (JavaScript),от 180 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Maxinum Consulting Ltd,Алматы
1642,Senior Frontend Developer JavaScript - KTA/TC,,Опыт более 6 лет,Tungsten Montenegro DOO Podgorica,Астана
1643,Chief Operation Officer (Sri Lanka),,Опыт 3-6 лет,ТОО МФО Credit365 Kazakhstan (Кредит 365 Казахстан),Алматы
1644,Project assistant,,Опыт 3-6 лет,Германское общество по международному сотрудничеству (GIZ) в Казахстане,Астана
1645,Главный бухгалтер,,Опыт более 6 лет,ТОО K&K GmbH,Алматы
1646,Agile-коуч,,Опыт 1-3 года,"Beeline, ТМ",Астана
1647,Data Engineer,,Опыт 1-3 года,Учреждение SDU University,Алматы
1648,Junior Audit Assistant (Intern) - Audit & Assurance Department - Aktau office,,Без опыта,Deloitte DKU,Актау
1649,"Junior Audit Assistant/Intern (Audit & Assurance Department, Astana office)",,Без опыта,Deloitte DKU,Астана
1650,Advertising Manager,,Опыт более 6 лет,"Международный Аэропорт Алматы, АО",Алматы
1651,Middle+/Senior разработчик С# (backend developer),,Опыт 3-6 лет,СК Jusan Garant,Алматы
1652,Middle / Senior - Android разработчик,,Опыт 3-6 лет,АО Bank RBK,Алматы
1653,Системный аналитик / System Analyst,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Hard Code,Астана
1654,Senior Financial Reporting Specialist,,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
1655,Backend Node.js Разработчик (Middle+/Senior),800 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО Inter Solutions,Астана
1656,HR специалист,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО TEQ World,Астана
1657,Sales Engineer / Territory Account Representative,до 760 000 ₸ на руки,Опыт более 6 лет,ТОО Bolashak Atyrau,Атырау
1658,Sales Engineer,,Опыт более 6 лет,ТОО Brunel Atyrau LLP,Атырау
1659,Системный аналитик,,Опыт 1-3 года,ТОО Ломбард Деньги населению,Костанай
1660,Агент по продаже недвижимости (удалённо),от 235 000 ₽ до вычета налогов,Опыт 1-3 года,ЛАЙТХАУС,Алматы
1661,"Teaching Assistant, Chemical Engineering Department, School of Engineering and Digital Sciences",,Опыт 1-3 года,Nazarbayev University,Астана
1662,Project Industrialization Manager,,Опыт 1-3 года,ТОО Alstom,Астана
1663,Начальник информационно-аналитического отдела,до 450 000 ₸ на руки,Опыт 1-3 года,АО Нурбанк,Алматы
1664,Начальник управления развития и поддержки маркетплейс Баспана Департамента,,Опыт более 6 лет,АО Жилищный строительный сберегательный банк Отбасы банк,Алматы
1665,Data engineer,,Опыт 3-6 лет,ТОО VILED FASHION (ВИЛЕД ФЕШН),Алматы
1666,Intern/C1 (Accounting)-Actuary Group- Assurance Department,,Без опыта,Deloitte DKU,Алматы
1667,Менеджер по работе с клиентами (без поиска),от 250 000 ₸ на руки,Без опыта,ТОО Vertical Actualis,Актау
1668,Frontend-разработчик,,Опыт 1-3 года,ТОО QazCloud,Астана
1669,Quality Assurance Engineer,,Опыт 1-3 года,ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),Алматы
1670,Оператор колл-центра,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Астана
1671,Microsoft Dynamics 365 Finance Consultant,,Опыт 1-3 года,Itransition,Астана
1672,Заместитель Директора департамента развития и поддержи информационных систем,,Опыт более 6 лет,АО Жилищный строительный сберегательный банк Отбасы банк,Алматы
1673,Full-stack разработчик,,Опыт 3-6 лет,ТОО Eurasia Group Kazakhstan,Кокшетау
1674,Junior WEB-разработчик,от 170 000 ₸ на руки,Опыт 1-3 года,ТОО iMAS GROUP,Семей
1675,Специалист по информационным системам,,Опыт 1-3 года,ТОО Carlsberg Kazakhstan,Алматы
1676,Главный специалист отдела сопровождения банковских систем,,Опыт 1-3 года,"Евразийский банк, АО",Алматы
1677,Senior Python developer,,Опыт 3-6 лет,ООО Ре-Сим,Алматы
1678,English/IELTS Teacher Павлодар,200 000 – 450 000 ₸ на руки,Опыт 1-3 года,ТОО Зерделі,Павлодар
1679,Оператор колл-центра,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Семей
1680,Тестировщик,,Опыт 1-3 года,ТОО Freedom Drive,Алматы
1681,Backend разработчик .NET Middle,700 000 – 1 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Hard Code,Астана
1682,"1С разработчик (уровень Junior, работа с офиса)",,Без опыта,ТОО М-Ломбард,Алматы
1683,Senior Associate to Accounting Advisory Services,,Опыт 3-6 лет,PricewaterhouseCoopers,Алматы
1684,Senior Sales Manager,,Опыт 3-6 лет,ADV Project Ltd,Астана
1685,.NET developer (С#) (Middle/Senior),1 000 000 – 1 300 000 ₸ на руки,Опыт 1-3 года,ТОО Inter Solutions,Астана
1686,Главный инженер проекта,до 700 000 ₸ до вычета налогов,Без опыта,ТОО BI Development Almaty,Шымкент
1687,"1С Консультант – внедренец (бизнес аналитик) по бухгалтерскому, налоговому учету и финансам",,Опыт 1-3 года,ТОО ExSolCom,Алматы
1688,Senior Full-Stack разработчик (React/.Net),1 200 000 – 1 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Inter Solutions,Астана
1689,Full - stack developer(PHP) Middle,600 000 – 900 000 ₸ на руки,Опыт 3-6 лет,ТОО Транспортный холдинг города Алматы,Алматы
1690,PHP-разработчик (bitrix/middle+),,Опыт 3-6 лет,"ТОО Abris Distribution Kazakhstan, Филиал Компании в Казахстане",Алматы
1691,Senior Sales Manager,,Опыт 3-6 лет,ADV Project Ltd,Алматы
1692,Frontend (Angular) Developer,,Опыт 3-6 лет,ТОО Halyk Finservice,Алматы
1693,Fullstack/Backend-разработчик php,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО ЦИТ Орлеу,Караганда
1694,Младший разработчик,,Опыт 1-3 года,"ALSECO, АО",Астана
1695,Store Expansion Senior Specialist,,Опыт 3-6 лет,Xiaomi,Алматы
1696,AI/ML Senior Engineer (Computer vision),,Опыт 3-6 лет,Itransition,Астана
1697,Senior PHP-разработчик,до 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО MP Solutions,Алматы
1698,PL/SQL разработчик (Middle strong/Senior),,Опыт 3-6 лет,АО Home Credit Bank,Алматы
1699,Middle Python Developer,,Опыт 3-6 лет,ТОО InformConsulting,Алматы
1700,Middle Java developer,,Опыт 3-6 лет,RedLab,Алматы
1701,Designer/Architect,,Опыт 1-3 года,ТОО Monarch Eurasia,Алматы
1702,Sales Specialist Construction Chemistry Products,,Опыт более 6 лет,ТОО Air Energi Caspian LLP trading as Airswift,Астана
1703,Middle/Senior Frontend разработчик,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
1704,Специалист тренинг центра BI Service,350 000 – 400 000 ₸ до вычета налогов,Без опыта,ЧК BI Development Ltd.,Астана
1705,Machine learning engineer,,Опыт 3-6 лет,"Velvetech, LLC",Алматы
1706,Lead Game Narrative Designer,,Опыт 1-3 года,ТОО G5EN KAZ,Астана
1707,Maintenance Supervisor,,Опыт более 6 лет,ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),Алматы
1708,Project manager,,Опыт 3-6 лет,ТОО Холдинговая компания ТАН Медиа Групп,Алматы
1709,Operations Director,,Опыт более 6 лет,ТОО Стамгазстрой,Актау
1710,Системный администратор,,Опыт 1-3 года,"ТОО Dedeman Oskemen Tavros (Таврос Иртыш Отельджилик, ТОО)",Усть-Каменогорск
1711,Специалист разгрузки товаров,от 215 000 ₸ на руки,Без опыта,Teez,Караганда
1712,Head of Healthcare Policy & Access,,Без опыта,ТОО Рош Казахстан,Алматы
1713,Менеджер по развитию бизнеса VK Cloud,,Опыт 1-3 года,VK,Алматы
1714,Senior Java Developer,,Опыт 3-6 лет,Alphior Business Partners,Алматы
1715,Координатор по обучению (рабочие профессии),,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
1716,QA Manual Trainee,,Без опыта,Andersen,Алматы
1717,Фотограф предметной съемки,от 275 000 ₸ на руки,Без опыта,Teez,Караганда
1718,Area Resource Specialist II,,Опыт 1-3 года,Halliburton Inc.,Актау
1719,Intern to In-house Legal department (Almaty),,Без опыта,PricewaterhouseCoopers,Алматы
1720,ML Engineer,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1721,Менеджер по Развитию Проекта,,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1722,Senior Legal Consultant,,Опыт 3-6 лет,ТОО KPMG,Астана
1723,Системный администратор / Программист IT,180 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО AURORA INDUSTRY,Шымкент
1724,Junior Partner Account Manager/Assistant (Chinese/English/Russian),,Без опыта,Social Discovery Group,Астана
1725,Администратор WMS,,Опыт 1-3 года,ТОО MAGNUM. Логистика и распределительный центр/Логистика және тарату орталығы,Алматы
1726,Devops инженер,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
1727,Электромонтажник (завод Modex),250 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
