ID,Vacancy_name,Salary,Experience,Company_name,Location
904,Администратор reception фитнес-клуба,170 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ARCADA,Караганда
905,Администратор в складское помещение (теплое),80 000 – 85 000 ₸ на руки,Без опыта,Ермурат Т Ермурат,Астана
906,"Администратор кофейни TARY, г. Алматы",от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Sandyq World,Алматы
907,Заместитель Управляющего магазином (ТЦ Астана),от 250 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Актау
908,Менеджер магазина ТРЦ Mart,от 210 000 ₸ на руки,Опыт 1-3 года,ТОО Зийлан Кз,Костанай
909,Администратор ресепшн,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,METRO Cash&Carry (Kazakhstan),Алматы
910,Head of HR Administration,,Опыт более 6 лет,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
911,Администратор-кассир,200 000 – 270 000 ₸ на руки,Опыт 3-6 лет,ТОО Центр лазерной хирургии DUET CLINIC,Алматы
912,Администратор магазина,от 200 000 ₸ на руки,Опыт 3-6 лет,Белгибаев Даурен,Кызылорда
913,Администратор в женскую фитнес студию,120 000 – 150 000 ₸ на руки,Без опыта,ИП SUNSHINE,Актобе
914,Администратор магазина одежды,от 150 000 ₸ на руки,Опыт 1-3 года,ИП Alkum Trade,Актобе
915,Администратор в медицинский центр,230 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО EuroConnection,Алматы
916,Сборщик заказов без опыта,250 000 – 400 000 ₸ на руки,Без опыта,ТОО Airba Fresh,Алматы
917,Администратор сети,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
918,Администратор торгового зала,от 200 000 ₸ на руки,Без опыта,ТОО DOSCAR GROUP,Павлодар
919,"Администратор кофейни, кофе островков (категорийный менеджер)",360 000 – 375 200 ₸ до вычета налогов,Опыт 1-3 года,ТОО In oil LTD KZ,Астана
920,Администратор магазина,,Опыт 3-6 лет,ИП Qulpynai Bakery ( ИП Ай-Ханым),Алматы
921,Администратор торгового зала (Hyundai auto),150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Skill Hub,Шымкент
922,Аналитик в Департамент Хард Коллекшн,300 000 – 450 000 ₸ на руки,Опыт 1-3 года,Kaspi.kz,Алматы
923,Администратор супермаркета (Каменка),от 270 000 ₸ на руки,Опыт 1-3 года,Тоймарт,Алматы
924,Администратор супермаркета,до 270 000 ₸ на руки,Опыт 1-3 года,Тоймарт,Алматы
925,Администратор супермаркета (Розыбакиева 4),до 270 000 ₸ на руки,Опыт 1-3 года,Тоймарт,Алматы
926,Администратор супермаркета (Узынагаш),от 270 000 ₸ на руки,Опыт 1-3 года,Тоймарт,Алматы
927,"Администратор магазина SuperStep, ТРЦ Forum",от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Intermode (Интермоде),Алматы
928,Администратор супермаркета (Сейфуллина 510),до 270 000 ₸ на руки,Опыт 1-3 года,Тоймарт,Алматы
929,Системный администратор,,Опыт 1-3 года,Mechta.kz TM ( ТОО Мечта Маркет ),Астана
930,Продавец-консультант/Администратор,от 347 440 ₸ до вычета налогов,Опыт 1-3 года,ТОО INTERSOUND (ИНТЕРСАУНД),Астана
931,Администратор розничной торговли,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Торговый дом стройматериалов,Рудный
932,Ведущий администратор Linux приложений,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
933,Офис-менеджер,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП GSD,Алматы
934,Старший по смене KIKO MILANO в ТЦ МЕГА Силквэй,,Опыт 1-3 года,ДжамильКо,Астана
935,Продавец-консультант / Администратор,от 347 440 ₸ до вычета налогов,Опыт 1-3 года,ТОО INTERSOUND (ИНТЕРСАУНД),Шымкент
936,Системный администратор,250 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Мицубиши Центр Астана TERRA MOTORS,Астана
937,Старший по смене New Balance ( ТРЦ Хан Шатыр),от 200 000 ₸ на руки,Опыт 1-3 года,ДжамильКо,Астана
938,Оператор колл-центра,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Житикара
939,Продавец-консультант/Администратор,от 347 440 ₸ до вычета налогов,Опыт 1-3 года,ТОО INTERSOUND (ИНТЕРСАУНД),Алматы
940,Администратор офиса (Бостандыкский район Ходжанова-Аль-Фараби),,Без опыта,ТОО Interoil Group,Алматы
941,Manager of Investment Department,,Опыт 1-3 года,АО Astana International Financial Centre Authority,Астана
942,Директор магазина косметики KIKO MILANO в ТЦ МЕГА Силквэй,,Опыт 1-3 года,ДжамильКо,Астана
943,Ведущий системный администратор,,Опыт 3-6 лет,ТОО МФО LFTech (ТМ Деньги Маркет),Костанай
944,Менеджер по работе с клиентами,180 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Академия развития личности,Астана
945,Эксперт внедрения DBSS,,Опыт 3-6 лет,"Beeline, ТМ",Алматы
946,Менеджер сервисного центра,от 160 000 ₸ на руки,Без опыта,ООО Восхождение,Астана
947,"Заместитель Директора ресторана ""KFC"" (Астана)",220 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Caspian International Restaurants company,Астана
948,"Директор ресторана ""KFC"" (Усть-Каменогорск)",300 000 – 370 000 ₸ на руки,Опыт 3-6 лет,ТОО Caspian International Restaurants company,Усть-Каменогорск
949,"Продавец-консультант, Администратор зала",150 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП (Бычок) БЫЧОК Я.В.,Семей
950,Администратор образовательного центра,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ИП SAILAUOVA,Астана
951,Администратор в музыкальную школу-студию,150 000 – 250 000 ₸ до вычета налогов,Без опыта,ИП JK MUSIC SCHOOL,Астана
952,Оператор ПК,от 51 000 ₽ до вычета налогов,Без опыта,INSOFT,Астана
953,Оператор ПК,от 51 000 ₽ до вычета налогов,Без опыта,INSOFT,Алматы
954,Оператор ПК,от 51 000 ₽ до вычета налогов,Без опыта,INSOFT,Актобе
955,Дефектолог/логопед,250 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Детский сад Айгерим-Ай,Костанай
956,Оператор Call-центра в SMARTER,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Шу
957,Оператор Call-центра в SMARTER,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Балхаш
958,Администратор-кассир GAME OVER SHOP,150 000 – 300 000 ₸ до вычета налогов,Без опыта,ИП GOSH,Алматы
959,Оператор 1C/оператор ввода данных/администратор базы данных,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО Источник,Уральск
960,Стилист-консультант,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО АДИЛИ ТЕКСТИЛЬ,Астана
961,Системотехник,от 320 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Common Market Corporation,Караганда
962,Директор магазина,,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
963,Бизнес-аналитик,,Опыт 1-3 года,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Караганда
964,Заместитель Управляющего магазином (ТЦ Апорт Молл),от 250 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
965,Персонал в отели Персидского Залива,от 700 000 ₸ на руки,Без опыта,ТОО Visa4U,Алматы
966,Legal Counsel,,Опыт 1-3 года,ТОО Хуавей Текнолоджиз Казахстан,Алматы
967,Agile Coach,,Опыт более 6 лет,ТОО FIRCaspian,Уральск
968,PR Manager,,Опыт более 6 лет,АО Al Hilal Банк,Алматы
969,Менеджер по продажам,,Без опыта,ТОО Дико&Полезно,Каскелен
970,Администратор отдела по работе с клиентами ДЦ Chery,,Опыт 1-3 года,ТОО Кристалл Авто,Шымкент
971,Администратор ресторана,350 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ИП Альянс,Атырау
972,"Администратор в кофейню Tary, г.Шымкент",от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Sandyq World,Шымкент
973,"Администратор торгового зала (Проспект Сарыарка, 31, ТД Караван)",220 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Людмила-KZ TM Аян,Астана
974,Администратор студии Танцев и растяжки,150 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО TRADE CORP KZ (ТРЭЙД КОРП КЗ),Алматы
975,Администратор -кассир,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО TT BAKERY,Шымкент
976,Администратор учебного центра,180 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Зерделі,Астана
977,Администратор отдела по работе с клиентами в BMW центр,,Опыт 1-3 года,ТОО Кристалл Авто,Шымкент
978,Администратор кафедры,,Опыт 1-3 года,ТОО Университет Международного Бизнеса имени Кенжегали Сагадиева (UIB),Алматы
979,Администратор/менеджер по продажам,от 200 000 ₸ на руки,Без опыта,ТОО Зерделі,Астана
980,Помощник администратора гостиницы,160 000 – 162 000 ₸ на руки,Без опыта,ТОО Традициональ,Астана
981,Администратор торгового зала,,Опыт 1-3 года,ТОО ПКФ Атриум,Павлодар
982,Администратор торгового зала,до 170 000 ₸ до вычета налогов,Без опыта,ТОО Вкусная корзинка,Тараз
983,"Менеджер зала в ресторан восточной кухни Afsona, г.Атырау",250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Масалимова,Атырау
984,Ресепшионист/администратор в гостиницу,до 224 400 ₸ до вычета налогов,Опыт 1-3 года,ТОО Hotel Development Company (Ibis Hotel Astana),Астана
985,Администратор - кассир на ресепшен в гостиницу,180 000 – 200 000 ₸ на руки,Без опыта,ТОО Shera Inn Hotel (ТОО VIAR-company),Алматы
986,Администратор-охранник,250 000 – 300 000 ₸ на руки,Без опыта,ИП ZHBI,Алматы
987,Администратор шахматной академии,,Без опыта,ИП HR Компания «CHANGE» (ИП Куприянова),Астана
988,Директор в магазин косметики (ТЦ Алатау Плаза),до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
989,Директор магазина косметики (ТЦ MART Village),до 290 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
990,Администратор пункта выдачи,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,Teez,Сатпаев
991,Администратор в музыкальную школу-студию,150 000 – 250 000 ₸ до вычета налогов,Без опыта,ИП JK MUSIC SCHOOL,Алматы
992,Администратор систем виртуализации,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО QazCloud,Астана
993,"Кассир-консультант\Администратор в COSMART (ул. Ауэзова, 69, угол ул. Шевченко)",150 000 – 250 000 ₸ на руки,Без опыта,ТОО РТС - Розничная Торговая Сеть,Алматы
994,Администратор базы данных,,Опыт 3-6 лет,АО Aitas KZ,Астана
995,Системный администратор,,Опыт 3-6 лет,ТОО QazCloud,Астана
996,Системный администратор,до 500 000 ₸ на руки,Опыт 1-3 года,ТОО Коллекторское агентство Бустэр,Алматы
997,Администратор ресторана,от 600 000 ₸ на руки,Опыт 1-3 года,ТОО Oi-Qaragai,Алматы
998,Администратор ресепшен,от 220 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Fortunata,Астана
999,Офис-менеджер/секретарь,250 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МСБ-НТ,Астана
1000,Junior DevOps Engineer,,Без опыта,АО МФО ОнлайнКазФинанс (ТМ Solva),Алматы
1001,Ночной администратор,до 260 000 ₸ на руки,Опыт 1-3 года,ТОО Dostar coffee,Астана
1002,Администратор торгового зала,180 000 – 230 000 ₸ на руки,Опыт 1-3 года,АО Группа компаний Аллюр,Астана
1003,Site Administrator / Заместитель директора по общим вопросам,,Опыт более 6 лет,Частное учреждение Ренеко-Казахстан,Шымкент
1004,Администратор ресторана в г.Жанаозен,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ИП Кульманова У.Е,Жанаозен
1005,Менеджер ресторана/администратор,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП Самал Тау,Алматы
1006,Администратор торгового зала,,Опыт 1-3 года,ТОО MAGNUM. Команда магазинов/Дүкендер командасы,Астана
1007,Администратор магазина Cosmart в ТРЦ «Мoskva»,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Бостан,Алматы
1008,Заведующий хозяйством АБК г.Астана,350 000 – 350 001 ₸ до вычета налогов,Опыт 1-3 года,ТОО Казгер-Кус,Астана
1009,"Специалист технической поддержки, г. Астана",,Опыт 1-3 года,ТОО Медикер,Астана
1010,"Администратор - кассир в сеть стоматологий Dobro Dent (Толе би, 221)",200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Dobro Dent,Алматы
1011,Старший системный администратор,870 000 – 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Алматы
1012,"Продавец-кассир в сеть кондитерских ""Тәп-Тәтті""",от 200 000 ₸ на руки,Опыт 1-3 года,ТОО TT BAKERY,Шымкент
1013,Администратор пункта забора биоматериала,,Опыт 1-3 года,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Талдыкорган
1014,Помощник администратора,200 000 – 250 000 ₸ на руки,Без опыта,ИП Exluse,Алматы
1015,DevOps Engineer,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
1016,Administrative Assistant,,Без опыта,Lev Minikes Consulting,Алматы
1017,Recrutier Intern,500 – 600 $ до вычета налогов,Опыт 1-3 года,ООО Academy of Digital Industries LLC,Алматы
1018,Администратор кафе Акниет,250 000 – 300 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Комплекс AKNIET,Каскелен
1019,Системный администратор,350 000 – 430 000 ₸ на руки,Опыт 3-6 лет,ИП NOVO-e,Алматы
1020,Оператор (Старший Администратор),,Опыт 1-3 года,АО Kcell,Алматы
1021,"Техник Service Desk (Алматы, Республика Казахстан)",,Опыт 1-3 года,Яндекс,Алматы
1022,Начальник отдела системного администрирования,,Опыт 3-6 лет,ТОО QazCloud,Астана
1023,Администратор торгового зала,от 200 000 ₸ на руки,Без опыта,ТОО Автоцентр Бахус,Караганда
1024,Ведущий администратор,,Опыт 3-6 лет,ТОО KAZ MINERALS.MANAGMENT,Алматы
1025,Администратор торгового зала,220 000 – 240 000 ₸ на руки,Опыт 1-3 года,ТОО DOSCAR GROUP,Астана
1026,Продавец-консультант/Администратор,от 284 306 ₸ до вычета налогов,Опыт 1-3 года,ТОО INTERSOUND (ИНТЕРСАУНД),Атырау
1027,"Администратор гостиницы ""Ак Ниет""",250 000 – 280 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Комплекс AKNIET,Каскелен
1028,Администратор стоматологической клиники,200 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО DR.BABUR DENTAL CLINIC,Алматы
1029,Администратор на ресепшен,190 000 – 200 000 ₸ на руки,Без опыта,ТОО Family Clinic,Астана
1030,Администратор в творческий образовательный центр,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Школа вокала Дианы Шараповой (ИП Миронов),Алматы
1031,АДМИНИСТРАТОР В СТОМАТОЛОГИЮ,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Стом-Профи,Караганда
1032,Администратор баз данных,,Опыт 1-3 года,Kaspi.kz,Алматы
1033,Администратор офиса,150 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО A2 PROJECT GROUP,Астана
1034,IT Engineer,,Опыт 3-6 лет,ТОО Хуавей Текнолоджиз Казахстан,Алматы
1035,Администратор торгового зала,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Shygys Auto Company,Усть-Каменогорск
1036,Администратор торгового зала,150 000 – 170 000 ₸ до вычета налогов,Без опыта,ТОО Irtysh Auto,Павлодар
1037,Специалист по обучению,,Без опыта,"ТОО Small, ТМ (Скиф Трейд, ТОО)",Астана
1038,Администратор торгового зала в автосалон Porsche,200 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Skill Hub,Алматы
1039,Администратор ресепшен,,Без опыта,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | Начало карьеры,Алматы
1040,Супервайзер смены / Администратор,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО «Capital Cinema» ТМ Cinema Hotel Corporation,Астана
1041,Бөлшек сатылымдар басқармасының (БөлСБ) WD әкімшісі/Администратор WD Управления розничных продаж,,Без опыта,АО ForteBank,Кокшетау
1042,Администратор Отдела Качества,150 000 – 160 000 ₸ до вычета налогов,Без опыта,ТОО DENTAL CENTRE,Актобе
1043,Специалист ITотдела,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Inkar,Алматы
1044,Администратор образовательного центра,150 000 – 180 000 ₸ на руки,Без опыта,ТОО АБДЫГАЛИ,Атырау
1045,Уборщица/Уборщик в хостел,100 000 – 110 000 ₸ на руки,Без опыта,ИП titisheva,Алматы
1046,Администратор на ресепшн,,Опыт 1-3 года,АО Home Credit Bank,Алматы
1047,Azure Devops Engineer,,Опыт 1-3 года,"AIR ASTANA, АО",Алматы
1048,Офис-менеджер / Администратор / Ресепшионист,200 000 – 250 000 ₸ на руки,Без опыта,ТОО Компания БИО,Алматы
1049,Администратор пункта выдачи,200 000 – 200 000 ₸ на руки,Без опыта,Teez,Шымкент
1050,P&ED Specialist,,Опыт 1-3 года,ТОО Филип Моррис Казахстан,Алматы
1051,Администратор офиса/офис менеджер,от 350 000 ₸ на руки,Опыт 1-3 года,Нек. орг. Научно-образовательный Shakhmardan Yessenov Foundation,Алматы
1052,Менеджер ресторана,270 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО OF Corp,Астана
1053,Бухгалтер,100 000 – 100 000 ₸ на руки,Без опыта,ТОО Инвестиционный Центр Недвижимости,Астана
1054,Маркетолог,200 000 – 500 000 ₸ на руки,Без опыта,ТОО Инвестиционный Центр Недвижимости,Астана
1055,Администратор базы данных,,Опыт 3-6 лет,АО Aitas KZ,Алматы
1056,Администратор / Заведующая (Заведующий) магазином / мини-маркетом,от 230 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Караганды-Нан Трейд,Караганда
1057,Помощник Системного администратора,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Автоцентр Бахус,Караганда
1058,"Менеджер смены ресторана ""KFC"" (Уральск)",180 000 – 210 000 ₸ на руки,Опыт 1-3 года,ТОО Caspian International Restaurants company,Уральск
1059,Администратор в салон лазерной эпиляции,от 160 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО S-tet Beauty Prof,Усть-Каменогорск
1060,Системный администратор,190 000 – 200 000 ₸ на руки,Без опыта,АО СЕВКАЗЭНЕРГО,Петропавловск
1061,Продавец-консультант Астана,300 000 – 1 500 000 ₸ на руки,Без опыта,ТОО Дико&Полезно,Астана
1062,Директор магазина ТЦ Алатау Плаза,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
1063,Администратор ресторана,от 150 000 ₸ на руки,Опыт 1-3 года,ИП NIK GROUP,Шымкент
1064,Администратор в танцевальную школу,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП DanceMotionKz,Алматы
1065,Помощник администратора,от 150 000 ₸ на руки,Опыт 1-3 года,ИП AQUA LIFE,Шымкент
1066,Директор магазина (ТЦ Апорт Молл),до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
1067,PR-специалист,90 000 – 100 000 ₸ на руки,Без опыта,ТОО Инвестиционный Центр Недвижимости,Астана
1068,"Товаровед в COSMART (пр. Абылай хана, 62 / пр. Жибек жолы, 85)",,Без опыта,ТОО Бостан,Алматы
1069,Системный администратор,от 242 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО RG Brands Kazakhstan,Костанай
1070,Менеджер по продажам и обслуживанию,,Опыт 1-3 года,АО Kcell,Караганда
1071,Администратор ресепшен,200 000 – 220 000 ₸ на руки,Без опыта,ТОО Via Medical,Алматы
1072,Управляющая/Управляющий в семью,1 000 000 – 1 100 000 ₸ на руки,Опыт 1-3 года,ТОО AULET personal,Астана
1073,Бөлшек сатылымдар басқармасының WD әкімшісі/ Администратор WD Управления розничных продаж,,Без опыта,АО ForteBank,Каскелен
1074,Администратор в детский развивающий центр,200 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Омарова,Астана
1075,Администратор Ресторана и Банкетного зала (в одном лице),350 000 – 400 000 ₸ до вычета налогов,Опыт более 6 лет,ИП Salut Hotel Almaty,Алматы
1076,Администратор ресторана,250 000 – 280 000 ₸ на руки,Опыт 3-6 лет,ИП КАЛИЕВ,Шымкент
1077,System administrator (Application support engineer),,Опыт 3-6 лет,Social Discovery Group,Алматы
1078,"Директор ресторана ""KFC"" (Maxima)",300 000 – 370 000 ₸ на руки,Опыт 3-6 лет,ТОО Caspian International Restaurants company,Алматы
1079,Администратор магазина Алматы,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО КАРИ КЗ,Алматы
1080,Администратор интернет-кафе (район Алматы-1),170 000 – 210 000 ₸ до вычета налогов,Без опыта,ТОО League of Gentlemen,Алматы
1081,"Администратор на ресепшн (Катар, Кувейт, ОАЭ)",300 000 – 500 000 ₸ на руки,Без опыта,ТОО ImSal,Алматы
1082,Администратор карточной системы банка,,Опыт 3-6 лет,АО «Freedom Bank Kazakhstan»,Алматы
1083,Администратор / офис-менеджер,от 250 000 ₸ до вычета налогов,Без опыта,ИП Центр обслуживания бизнеса Актив (ИП Тодорова М.А.),Астана
1084,"Администратор торгового зала в дилерский центр ""JETOUR/Škoda""",180 000 – 230 000 ₸ на руки,Опыт 1-3 года,АО Группа компаний Аллюр,Астана
1085,Администратор супермаркета,299 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Free Line Retail,Алматы
1086,Fund/Budget Specialist,,Опыт 3-6 лет,ТОО KT&G Kazakhstan (Кей-Ти-Энд-Джи Казахстан),Алматы
1087,Начинающий специалист по установке/настройке приложений (подработка),от 63 500 ₽ до вычета налогов,Без опыта,ИП Иващенко Анатолий Андреевич,Уральск
1088,"Продавец-консультант в ТЦ САУРАН по ул.Алматы, 3",200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Aroma Trade (Арома Трейд),Астана
1089,Администратор магазина Josiny (ТРЦ Grand Park),250 000 – 440 000 ₸ на руки,Опыт 1-3 года,ТОО JD GROUP,Алматы
1090,Начинающий специалист по настройке мобильных приложений (подработка),от 63 000 ₽ до вычета налогов,Без опыта,ИП Иващенко Анатолий Андреевич,Петропавловск
1091,Администратор (ресепшен) в отель,200 000 – 200 001 ₸ на руки,Опыт 1-3 года,ИП Pioner Tourism Group,Шымкент
1092,Marketing Brand Associate,,Опыт 1-3 года,ТОО JTI Kazakhstan,Алматы
1093,Администратор заявок в колл центр,300 000 – 350 000 ₸ на руки,Без опыта,ИП Dignitas,Актобе
1094,Кассир,,Без опыта,"ТОО Small, ТМ (Скиф Трейд, ТОО)",Кокшетау
1095,Начинающий настройщик веб-приложений в смартфоны (подработка),от 64 500 ₽ до вычета налогов,Без опыта,ИП Иващенко Анатолий Андреевич,Тараз
1096,Офис-менеджер,до 160 000 ₸ на руки,Без опыта,ИП Sana Центр творчества(ИП Айару),Астана
1097,Настройщик онлайн-приложений для смартфонов на подработку (без опыта),от 64 000 ₽ до вычета налогов,Без опыта,ИП Иващенко Анатолий Андреевич,Семей
1098,Администратор - Офис-менеджер,до 150 000 ₸ до вычета налогов,Без опыта,ИП Империя Талдыкорган,Талдыкорган
1099,Администратор ресепшен INVICTUS HIGHVILL,175 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО INVICTUS HIGHVILL,Астана
1100,Старший продавец в магазин Интертоп (ТРЦ РИО),150 000 – 238 000 ₸ на руки,Опыт 1-3 года,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Кокшетау
1101,Администратор в частную английскую школу,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Smart Imperium,Алматы
1102,Старший администратор (детский медицинский центр),300 000 – 370 000 ₸ на руки,Опыт 1-3 года,Медицинский центр Доктор ОСТ,Алматы
1103,Администратор Ресепшионист (специалист) отдела приема и размещения гостей в отель,до 9 000 ₸ на руки,Опыт 1-3 года,ИП MIROTEL,Астана
1104,Contract Specialist,,Опыт более 6 лет,ТОО ILF Kazakhstan,Атырау
1105,Продавец-консультант в ВкусВилл с удобным графиком на выбор,250 000 – 330 000 ₸ на руки,Без опыта,ТОО Вкусвилл Казахстан,Алматы
1106,Intern (Fixed Assets group),,Без опыта,ТОО EY (Ernst & Young),Алматы
1107,Администратор в гостиницу,200 000 – 220 000 ₸ на руки,Без опыта,ТОО Хуа Ю Интернационал в Казахстане,Алматы
1108,"Администратор актерской школы - ""Как в Кино""",190 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Как в кино,Алматы
1109,Администратор торгового зала,320 000 – 320 000 ₸ до вычета налогов,Опыт 1-3 года,Hyundai Premium Batys,Алматы
1110,Администратор магазина,,Опыт 1-3 года,METRO Cash&Carry (Kazakhstan),Павлодар
1111,"Менеджер смены ресторана ""KFC"" (Алматы)",170 000 – 190 000 ₸ на руки,Опыт 1-3 года,ТОО Caspian International Restaurants company,Алматы
1112,Администратор в лабораторию,от 150 000 ₸ на руки,Без опыта,ТОО Лаборатория INVITRO,Алматы
1113,Администратор банкетного зала,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ImSal,Алматы
1114,Администратор ресепшен,,Без опыта,ТОО Гостиничный комплекс ИРТЫШ,Павлодар
1115,Кассир-администратор,170 000 – 200 000 ₸ на руки,Без опыта,ИП Етекбаев,Астана
1116,QA Coordinator,,Опыт более 6 лет,"Сичим С.п.А Казахстан, Филиал",Аксай (Казахстан)
1117,Администратор офиса,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО VF SERVICES (KAZAKHSTAN) LLP (ВИЭФ СЕРВИСИС (КАЗАХСТАН) ЛЛПИ),Алматы
1118,Главный специалист Департамент системного обеспечения и телекоммуникаций (1408),,Опыт 1-3 года,АО «Freedom Bank Kazakhstan»,Астана
1119,Администратор на ресепшн,250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Әдетбекова,Алматы
1120,Администратор в общепит,от 190 000 ₸ на руки,Опыт 1-3 года,ИП Oil центр,Костанай
1121,"Специалист службы поддержки клиентов (г.Астана, автосалон Geely)",300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Skill Hub,Астана
1122,Администратор торгового зала | Код 200000016,,Без опыта,ТОО MAGNUM. Команда магазинов/Дүкендер командасы,Алматы
1123,Администратор на ресепшн,от 165 000 ₸ на руки,Без опыта,ТОО МФО Credit365 Kazakhstan (Кредит 365 Казахстан),Алматы
1124,Администратор торгового зала,220 000 – 220 000 ₸ до вычета налогов,Без опыта,Toyota Center Kokshetau,Кокшетау
1125,Администратор учебного центра,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Статус НБ,Астана
1126,Администратор сервисного обслуживания,265 000 – 265 000 ₸ до вычета налогов,Опыт 1-3 года,Toyota Center Kokshetau,Кокшетау
1127,Администратор Linux,от 700 000 ₸ на руки,Опыт 3-6 лет,"АО Страховая компания Халык, ДО Народного Банка Казахстана",Алматы
